"event_id","event_uid","event_name","event_long_name","event_date","card_section","card_position","fight_id","fight_uid","weight_class","title_fight","title","red_corner_id","red_corner_uid","red_corner","blue_corner_id","blue_corner_uid","blue_corner","fight_completed","fight_end_round","fight_end_clock","fight_outcome","fight_winner","event_venue_id","event_venue","event_venue_city","event_venue_state","event_venue_country","referee_id","referee","judge_one_id","judge_one","judge_one_card","judge_two_id","judge_two","judge_two_card","judge_three_id","judge_three","judge_three_card"
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",PRELIMS,8,"156744",s:3301~l:3321~e:400252563~c:156744,LIGHT_HEAVYWEIGHT,0,,"2335636",s:3301~a:2335636,Tomasz Drwal,"2335724",s:3301~a:2335724,Mike Ciesnolevicz,1,1,"288.0",KO/TKO,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2565498",Herb Dean,,,,,,,,,
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",PRELIMS,7,"156328",s:3301~l:3321~e:400252563~c:156328,WELTERWEIGHT,0,,"2335759",s:3301~a:2335759,Brad Blackburn,"2555778",s:3301~a:2555778,Edgar Garcia,1,3,"300.0",S DEC,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2594155",Kim Winslow,"2593946",Adalaide Byrd,"28-28","2593945",Patricia Morse-Jarman,"29-28","2593944",Tony Weeks,"29-29"
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",MAIN_CARD,5,"152402",s:3301~l:3321~e:400252563~c:152402,LIGHTWEIGHT,0,,"2335672",s:3301~a:2335672,Joe Stevenson,"2335679",s:3301~a:2335679,Nate Diaz,1,3,"300.0",U DEC,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2565500",Steve Mazzagatti,"2593945",Patricia Morse-Jarman,"29-28","2593941",Abe Belardo,"29-28","2593943",Marcos Rosales,"29-28"
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",MAIN_CARD,4,"156291",s:3301~l:3321~e:400252563~c:156291,LIGHTWEIGHT,1,ULTIMATE_FIGHTER_9_LIGHTWEIGHT_TOURNAMENT_TITLE,"2502444",s:3301~a:2502444,Ross Pearson,"2504227",s:3301~a:2504227,Andre Winner,1,3,"300.0",U DEC,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2565498",Herb Dean,"2565502",Nelson Hamilton,"29-28","2593944",Tony Weeks,"29-28","2593948",Glenn Trowbridge,"29-28"
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",MAIN_CARD,3,"158082",s:3301~l:3321~e:400252563~c:158082,WELTERWEIGHT,0,,"2335670",s:3301~a:2335670,Chris Lytle,"2431283",s:3301~a:2431283,Kevin Burns,1,3,"300.0",U DEC,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2565498",Herb Dean,"2593946",Adalaide Byrd,"29-28","2593941",Abe Belardo,"29-28","2593954",Dave Hagen,"29-28"
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",MAIN_CARD,2,"155607",s:3301~l:3321~e:400252563~c:155607,WELTERWEIGHT,1,ULTIMATE_FIGHTER_9_WELTERWEIGHT_TOURNAMENT_TITLE,"2500695",s:3301~a:2500695,James Wilks,"2502589",s:3301~a:2502589,DaMarques Johnson,1,1,"294.0",SUB,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2565500",Steve Mazzagatti,,,,,,,,,
"400252563",s:3301~l:3321~e:400252563,The Ultimate Fighter 9 Finale,The Ultimate Fighter 9 Finale,"2009-06-20",MAIN_CARD,1,"152401",s:3301~l:3321~e:400252563~c:152401,LIGHTWEIGHT,0,,"2335671",s:3301~a:2335671,Diego Sanchez,"2335674",s:3301~a:2335674,Clay Guida,1,3,"300.0",S DEC,RED,"2650",Pearl at the Palms,Las Vegas,NV,USA,"2594019",Josh Rosenthal,"2593945",Patricia Morse-Jarman,"29-28","2593948",Glenn Trowbridge,"29-27","2565502",Nelson Hamilton,"28-29"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,8,"158065",s:3301~l:3321~e:400252570~c:158065,LIGHTWEIGHT,0,,"2335797",s:3301~a:2335797,Dennis Siver,"2335805",s:3301~a:2335805,Dale Hartt,1,1,"203.0",SUB,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594145",Marc Goddard,,,,,,,,,
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,12,"153837",s:3301~l:3321~e:400252570~c:153837,WELTERWEIGHT,0,,"2335810",s:3301~a:2335810,John Hathaway,"2500630",s:3301~a:2500630,Rick Story,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594145",Marc Goddard,"2593977",Andy Roberts,"29-28","2593984",Howard Hughes,"30-27","2593958",Doug Crosby,"29-28"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,11,"156331",s:3301~l:3321~e:400252570~c:156331,HEAVYWEIGHT,0,,"2335727",s:3301~a:2335727,Stefan Struve,"2335741",s:3301~a:2335741,Denis Stojnic,1,2,"157.0",SUB,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594134",Dan Miragliotta,,,,,,,,,
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,10,"157962",s:3301~l:3321~e:400252570~c:157962,LIGHTWEIGHT,0,,"2335813",s:3301~a:2335813,Paul Kelly,"2335686",s:3301~a:2335686,Rolando Delgado,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2565501",Mario Yamasaki,"2593944",Tony Weeks,"29-28","4409191",Eduardo Marques De Jesus Passos,"29-28","2593984",Howard Hughes,"29-28"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,9,"154188",s:3301~l:3321~e:400252570~c:154188,WELTERWEIGHT,0,,"2335736",s:3301~a:2335736,Paul Taylor,"2502609",s:3301~a:2502609,Peter Sobotta,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594146",Leon Roberts,"2593944",Tony Weeks,"30-27","2593972",Chris Watts,"30-27","4409191",Eduardo Marques De Jesus Passos,"30-27"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",PRELIMS,7,"157088",s:3301~l:3321~e:400252570~c:157088,LIGHTWEIGHT,0,,"2335782",s:3301~a:2335782,Terry Etim,"2335770",s:3301~a:2335770,Justin Buchholz,1,2,"158.0",SUB,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594146",Leon Roberts,,,,,,,,,
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,6,"152121",s:3301~l:3321~e:400252570~c:152121,WELTERWEIGHT,0,,"2354205",s:3301~a:2354205,Dan Hardy,"2335804",s:3301~a:2335804,Marcus Davis,1,3,"300.0",S DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594145",Marc Goddard,"2593944",Tony Weeks,"29-28","2593977",Andy Roberts,"28-29","2593958",Doug Crosby,"29-28"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,5,"152197",s:3301~l:3321~e:400252570~c:152197,LIGHTWEIGHT,0,,"2335716",s:3301~a:2335716,Spencer Fisher,"2354243",s:3301~a:2354243,Caol Uno,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2565501",Mario Yamasaki,"2593944",Tony Weeks,"29-28","2593972",Chris Watts,"29-28","2593984",Howard Hughes,"29-28"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,4,"152111",s:3301~l:3321~e:400252570~c:152111,WELTERWEIGHT,0,,"2335819",s:3301~a:2335819,Mike Swick,"2335820",s:3301~a:2335820,Ben Saunders,1,2,"227.0",KO/TKO,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594146",Leon Roberts,,,,,,,,,
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,3,"152176",s:3301~l:3321~e:400252570~c:152176,HEAVYWEIGHT,0,,"2335875",s:3301~a:2335875,Mirko Filipovic,"2335657",s:3301~a:2335657,Mostapha Al-Turk,1,1,"186.0",KO/TKO,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594134",Dan Miragliotta,,,,,,,,,
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,2,"151891",s:3301~l:3321~e:400252570~c:151891,HEAVYWEIGHT,0,,"2335654",s:3301~a:2335654,Cain Velasquez,"2335655",s:3301~a:2335655,Cheick Kongo,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2594134",Dan Miragliotta,"2593972",Chris Watts,"30-27","2594026",Keith Hughes,"30-27","2593958",Doug Crosby,"30-27"
"400252570",s:3301~l:3321~e:400252570,UFC 99,UFC 99: The Comeback,"2009-06-13",MAIN_CARD,1,"152722",s:3301~l:3321~e:400252570~c:152722,CATCH_WEIGHT,0,,"2335498",s:3301~a:2335498,Rich Franklin,"2335467",s:3301~a:2335467,Wanderlei Silva,1,3,"300.0",U DEC,RED,"3264",Lanxess Arena,Cologne,,Germany,"2565501",Mario Yamasaki,"2593944",Tony Weeks,"30-27","2593977",Andy Roberts,"29-28","4409191",Eduardo Marques De Jesus Passos,"30-27"
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",MAIN_CARD,5,"151848",s:3301~l:3321~e:400252596~c:151848,LIGHTWEIGHT,0,,"2335694",s:3301~a:2335694,Frankie Edgar,"2335678",s:3301~a:2335678,Sean Sherk,1,3,"300.0",U DEC,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,"2593950",Jeff Collins,"30-27","2593944",Tony Weeks,"30-27","2593945",Patricia Morse-Jarman,"30-27"
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,11,"156334",s:3301~l:3321~e:400252596~c:156334,LIGHTWEIGHT,0,,"2335814",s:3301~a:2335814,David Kaplan,"2335801",s:3301~a:2335801,George Roop,1,3,"300.0",S DEC,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,"2593947",Lester Griffin,"29-28","2593952",Sal D'amato,"27-30","2593944",Tony Weeks,"27-30"
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,10,"156333",s:3301~l:3321~e:400252596~c:156333,WELTERWEIGHT,0,,"2335733",s:3301~a:2335733,Brandon Wolff,"2335734",s:3301~a:2335734,Yoshiyuki Yoshida,1,1,"144.0",SUB,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565500",Steve Mazzagatti,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,9,"153664",s:3301~l:3321~e:400252596~c:153664,LIGHT_HEAVYWEIGHT,0,,"2335637",s:3301~a:2335637,Andre Gusmao,"2335651",s:3301~a:2335651,Krzysztof Soszynski,1,1,"197.0",KO/TKO,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565498",Herb Dean,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,8,"153586",s:3301~l:3321~e:400252596~c:153586,LIGHTWEIGHT,0,,"2335767",s:3301~a:2335767,Kyle Bradley,"2335693",s:3301~a:2335693,Phillipe Nover,1,1,"63.0",KO/TKO,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2594129",Yves Lavigne,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,7,"153621",s:3301~l:3321~e:400252596~c:153621,HEAVYWEIGHT,0,,"2431287",s:3301~a:2431287,Tim Hague,"2335658",s:3301~a:2335658,Pat Barry,1,1,"102.0",SUB,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565500",Steve Mazzagatti,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",PRELIMS,6,"154190",s:3301~l:3321~e:400252596~c:154190,WELTERWEIGHT,0,,"2354106",s:3301~a:2354106,Brock Larson,"2488464",s:3301~a:2488464,Mike Pyle,1,1,"186.0",SUB,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565501",Mario Yamasaki,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",MAIN_CARD,4,"157555",s:3301~l:3321~e:400252596~c:157555,MIDDLEWEIGHT,0,,"2335696",s:3301~a:2335696,Dan Miller,"2335796",s:3301~a:2335796,Chael Sonnen,1,3,"300.0",U DEC,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2594129",Yves Lavigne,"2593951",Roy Silbert,"27-30","2593947",Lester Griffin,"27-30","2593946",Adalaide Byrd,"27-30"
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",MAIN_CARD,3,"156332",s:3301~l:3321~e:400252596~c:156332,MIDDLEWEIGHT,0,,"2335752",s:3301~a:2335752,Xavier Foupa-Pokam,"2335474",s:3301~a:2335474,Drew McFedries,1,1,"37.0",KO/TKO,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2594129",Yves Lavigne,,,,,,,,,
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",MAIN_CARD,2,"151827",s:3301~l:3321~e:400252596~c:151827,WELTERWEIGHT,0,,"2335661",s:3301~a:2335661,Matt Hughes,"2335662",s:3301~a:2335662,Matt Serra,1,3,"300.0",U DEC,RED,"1403",MGM Grand,Las Vegas,NV,USA,"2565500",Steve Mazzagatti,"2593947",Lester Griffin,"29-28","2593950",Jeff Collins,"29-28","2593944",Tony Weeks,"29-28"
"400252596",s:3301~l:3321~e:400252596,UFC 98,UFC 98: Evans vs. Machida,"2009-05-23",MAIN_CARD,1,"151880",s:3301~l:3321~e:400252596~c:151880,LIGHT_HEAVYWEIGHT,1,UFC_LIGHT_HEAVYWEIGHT_TITLE,"2335465",s:3301~a:2335465,Rashad Evans,"2335524",s:3301~a:2335524,Lyoto Machida,1,2,"237.0",KO/TKO,BLUE,"1403",MGM Grand,Las Vegas,NV,USA,"2565501",Mario Yamasaki,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,8,"153229",s:3301~l:3321~e:400252645~c:153229,MIDDLEWEIGHT,0,,"2335773",s:3301~a:2335773,Nate Quarry,"2335771",s:3301~a:2335771,Jason MacDonald,1,1,"147.0",KO/TKO,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2565501",Mario Yamasaki,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,9,"153994",s:3301~l:3321~e:400252645~c:153994,MIDDLEWEIGHT,0,,"2335754",s:3301~a:2335754,Ed Herman,"2335867",s:3301~a:2335867,David Loiseau,1,3,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594139",Philippe Chartier,"2565502",Nelson Hamilton,"30-27","2593991",Sylvain Leblanc,"30-27","2593990",Claude Paquette,"30-26"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,10,"151980",s:3301~l:3321~e:400252645~c:151980,LIGHTWEIGHT,0,,"2335717",s:3301~a:2335717,Mark Bocek,"2335763",s:3301~a:2335763,David Bielkheden,1,1,"297.0",SUB,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594134",Dan Miragliotta,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,11,"152065",s:3301~l:3321~e:400252645~c:152065,WELTERWEIGHT,0,,"2354352",s:3301~a:2354352,TJ Grant,"2335667",s:3301~a:2335667,Ryo Chonan,1,3,"300.0",S DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594139",Philippe Chartier,"2565502",Nelson Hamilton,"30-27","2565497",Cecil Peoples,"28-29","2593990",Claude Paquette,"29-28"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,12,"155234",s:3301~l:3321~e:400252645~c:155234,LIGHT_HEAVYWEIGHT,0,,"2335644",s:3301~a:2335644,Eliot Marshall,"2335643",s:3301~a:2335643,Vinny Magalhaes,1,3,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594129",Yves Lavigne,"2593991",Sylvain Leblanc,"30-27","2593990",Claude Paquette,"30-27","2593983",Roussel Benoit,"29-28"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",MAIN_CARD,1,"152627",s:3301~l:3321~e:400252645~c:152627,MIDDLEWEIGHT,1,UFC_MIDDLEWEIGHT_TITLE,"2335447",s:3301~a:2335447,Anderson Silva,"2335449",s:3301~a:2335449,Thales Leites,1,5,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594129",Yves Lavigne,"2593958",Doug Crosby,"49-46","2565502",Nelson Hamilton,"48-47","2593983",Roussel Benoit,"50-46"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,6,"153737",s:3301~l:3321~e:400252645~c:153737,LIGHT_HEAVYWEIGHT,0,,"2335634",s:3301~a:2335634,Luiz Cane,"2335633",s:3301~a:2335633,Steve Cantwell,1,3,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2565501",Mario Yamasaki,"2565502",Nelson Hamilton,"29-28","2593991",Sylvain Leblanc,"30-27","2565497",Cecil Peoples,"30-27"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",MAIN_CARD,5,"151892",s:3301~l:3321~e:400252645~c:151892,HEAVYWEIGHT,0,,"2335655",s:3301~a:2335655,Cheick Kongo,"2335730",s:3301~a:2335730,Antoni Hardonk,1,2,"149.0",KO/TKO,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594129",Yves Lavigne,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",MAIN_CARD,4,"153665",s:3301~l:3321~e:400252645~c:153665,LIGHT_HEAVYWEIGHT,0,,"2335651",s:3301~a:2335651,Krzysztof Soszynski,"2335748",s:3301~a:2335748,Brian Stann,1,1,"233.0",SUB,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594134",Dan Miragliotta,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",MAIN_CARD,3,"151867",s:3301~l:3321~e:400252645~c:151867,LIGHT_HEAVYWEIGHT,0,,"2335514",s:3301~a:2335514,Mauricio Rua,"2335464",s:3301~a:2335464,Chuck Liddell,1,1,"268.0",KO/TKO,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2565501",Mario Yamasaki,,,,,,,,,
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",MAIN_CARD,2,"153973",s:3301~l:3321~e:400252645~c:153973,LIGHTWEIGHT,0,,"2354128",s:3301~a:2354128,Sam Stout,"2354218",s:3301~a:2354218,Matt Wiman,1,3,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594134",Dan Miragliotta,"2593990",Claude Paquette,"29-28","2565497",Cecil Peoples,"29-28","3011150",Benoit Roussel,"29-28"
"400252645",s:3301~l:3321~e:400252645,UFC 97,UFC 97: Redemption,"2009-04-18",PRELIMS,7,"153196",s:3301~l:3321~e:400252645~c:153196,MIDDLEWEIGHT,0,,"2335751",s:3301~a:2335751,Denis Kang,"2335752",s:3301~a:2335752,Xavier Foupa-Pokam,1,3,"300.0",U DEC,RED,"1831",Bell Centre,Montreal,PQ,Canada,"2594139",Philippe Chartier,"2593958",Doug Crosby,"30-27","2565502",Nelson Hamilton,"30-27","2565497",Cecil Peoples,"30-27"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,11,"156263",s:3301~l:3321~e:400252671~c:156263,MIDDLEWEIGHT,0,,"2335793",s:3301~a:2335793,Aaron Simpson,"2335791",s:3301~a:2335791,Tim McKenzie,1,1,"100.0",KO/TKO,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565501",Mario Yamasaki,,,,,,,,,
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,10,"155060",s:3301~l:3321~e:400252671~c:155060,MIDDLEWEIGHT,0,,"2335756",s:3301~a:2335756,Rob Kimmons,"2502718",s:3301~a:2502718,Joe Vedepo,1,1,"114.0",SUB,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565498",Herb Dean,,,,,,,,,
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,9,"157919",s:3301~l:3321~e:400252671~c:157919,MIDDLEWEIGHT,0,,"2335766",s:3301~a:2335766,Jorge Rivera,"2335762",s:3301~a:2335762,Nissen Osterneck,1,3,"300.0",S DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2594134",Dan Miragliotta,"4410607",Judge 1,"29-29","4410608",Judge 2,"29-28","4410609",Judge 3,"28-28"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,8,"155592",s:3301~l:3321~e:400252671~c:155592,MIDDLEWEIGHT,0,,"2335490",s:3301~a:2335490,Tim Credeur,"2335489",s:3301~a:2335489,Nick Catone,1,2,"225.0",SUB,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565501",Mario Yamasaki,,,,,,,,,
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,7,"156335",s:3301~l:3321~e:400252671~c:156335,WELTERWEIGHT,0,,"2354106",s:3301~a:2354106,Brock Larson,"2556277",s:3301~a:2556277,Jesse Sanders,1,1,"121.0",SUB,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565498",Herb Dean,,,,,,,,,
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,5,"152156",s:3301~l:3321~e:400252671~c:152156,LIGHTWEIGHT,0,,"2354336",s:3301~a:2354336,Gleison Tibau,"2335673",s:3301~a:2335673,Jeremy Stephens,1,3,"300.0",U DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565501",Mario Yamasaki,"4410607",Judge 1,"30-27","4410608",Judge 2,"30-27","4410609",Judge 3,"29-28"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",MAIN_CARD,4,"152254",s:3301~l:3321~e:400252671~c:152254,LIGHTWEIGHT,0,,"2335690",s:3301~a:2335690,Cole Miller,"2335680",s:3301~a:2335680,Junie Browning,1,1,"118.0",SUB,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565498",Herb Dean,,,,,,,,,
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",MAIN_CARD,3,"152403",s:3301~l:3321~e:400252671~c:152403,LIGHTWEIGHT,0,,"2335677",s:3301~a:2335677,Tyson Griffin,"2335687",s:3301~a:2335687,Rafael Dos Anjos,1,3,"300.0",U DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565501",Mario Yamasaki,"2593952",Sal D'amato,"30-27","2565502",Nelson Hamilton,"30-27","2565497",Cecil Peoples,"30-27"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",MAIN_CARD,2,"152682",s:3301~l:3321~e:400252671~c:152682,LIGHT_HEAVYWEIGHT,0,,"2335530",s:3301~a:2335530,Ryan Bader,"2335256",s:3301~a:2335256,Carmelo Marrero,1,3,"300.0",U DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2594134",Dan Miragliotta,"2593969",Richard Bertrand,"30-27","2593958",Doug Crosby,"30-27","2593952",Sal D'amato,"30-27"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",MAIN_CARD,1,"152681",s:3301~l:3321~e:400252671~c:152681,WELTERWEIGHT,0,,"2335491",s:3301~a:2335491,Martin Kampmann,"2335243",s:3301~a:2335243,Carlos Condit,1,3,"300.0",S DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2565498",Herb Dean,"2593958",Doug Crosby,"29-28","2565497",Cecil Peoples,"28-29","2565502",Nelson Hamilton,"29-28"
"400252671",s:3301~l:3321~e:400252671,UFC Fight Night,UFC Fight Night: Condit vs. Kampmann,"2009-04-01",PRELIMS,6,"152201",s:3301~l:3321~e:400252671~c:152201,MIDDLEWEIGHT,0,,"2335488",s:3301~a:2335488,Ricardo Almeida,"2335761",s:3301~a:2335761,Matt Horwich,1,3,"300.0",U DEC,RED,"1834",Bridgestone Arena,Nashville,TN,USA,"2594134",Dan Miragliotta,"4410607",Judge 1,"30-27","4410608",Judge 2,"30-27","4410609",Judge 3,"30-27"
"400252704",s:3301~l:3321~e:400252704,UFC 96,UFC 96: Jackson vs. Jardine,"2009-03-07",MAIN_CARD,5,"152299",s:3301~l:3321~e:400252704~c:152299,LIGHTWEIGHT,0,,"2335718",s:3301~a:2335718,Jim Miller,"2335689",s:3301~a:2335689,Gray Maynard,1,3,"300.0",U DEC,BLUE,"1828",Nationwide Arena,Columbus,OH,USA,"2594134",Dan Miragliotta,"3067915",Kean McGill,"27-30","2593958",Doug Crosby,"27-30","2565502",Nelson Hamilton,"27-30"
"400252704",s:3301~l:3321~e:400252704,UFC 96,UFC 96: Jackson vs. Jardine,"2009-03-07",PRELIMS,10,"153688",s:3301~l:3321~e:400252704~c:153688,LIGHTWEIGHT,0,,"2335809",s:3301~a:2335809,Aaron Riley,"2335692",s:3301~a:2335692,Shane Nelson,1,1,"44.0",KO/TKO,BLUE,"1828",Nationwide Arena,Columbus,OH,USA,"2594154",Rick Fike,,,,,,,,,
"400252704",s:3301~l:3321~e:400252704,UFC 96,UFC 96: Jackson vs. Jardine,"2009-03-07",PRELIMS,9,"152447",s:3301~l:3321~e:400252704~c:152447,LIGHT_HEAVYWEIGHT,0,,"2335649",s:3301~a:2335649,Michael Patt,"2335652",s:3301~a:2335652,Brandon Vera,1,2,"87.0",KO/TKO,BLUE,"1828",Nationwide Arena,Columbus,OH,USA,"2594129",Yves Lavigne,,,,,,,,,
