weight_class,title_fight,card_section,card_position,event_venue_country,red_age,blue_age,red_height,blue_height,red_reach,blue_reach,red_stance,blue_stance,red_prior_fights,blue_prior_fights,red_prior_wins,blue_prior_wins,red_prior_win_rate,blue_prior_win_rate,red_prior_finish_wins,blue_prior_finish_wins,red_prior_finish_rate,blue_prior_finish_rate,red_prior_avg_duration,blue_prior_avg_duration,red_days_since_last_fight,blue_days_since_last_fight,age_diff,height_diff,reach_diff,prior_fights_diff,prior_win_rate_diff,prior_finish_rate_diff,prior_avg_duration_diff,days_since_last_fight_diff,stance_matchup,y_red_win
FEATHERWEIGHT,0,MAIN_CARD,2,USA,27.57015742642026,30.3709787816564,177.8,177.8,175.26,182.88,orthodox,orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,,350.0,,-2.800821355236142,0.0,-7.6200000000000045,1.0,0.0,0.0,,,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,USA,24.687200547570157,31.345653661875428,185.42,190.5,193.04,201.93,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-6.658453114305271,-5.0800000000000125,-8.890000000000015,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
LIGHTWEIGHT,0,MAIN_CARD,4,USA,26.90485968514716,22.614647501711158,177.8,177.8,180.34,189.23,orthodox,orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,,336.0,,4.290212183436001,0.0,-8.889999999999986,1.0,0.0,0.0,,,orthodox_vs_orthodox,0
W_STRAWWEIGHT,0,MAIN_CARD,5,USA,24.380561259411362,28.470910335386723,167.64,157.48,165.1,156.21,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-4.090349075975361,10.159999999999997,8.889999999999986,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,11,France,37.711156741957566,35.175906913073234,185.42,182.88,187.96,190.5,orthodox,orthodox,27.0,1.0,16.0,0.0,0.5925925925925926,0.0,2.0,0.0,0.125,0.0,13.05111111111111,14.999999999999998,154.0,574.0,2.535249828884332,2.539999999999992,-2.539999999999992,26.0,0.5925925925925926,0.125,-1.948888888888888,-420.0,orthodox_vs_orthodox,0
W_STRAWWEIGHT,0,PRELIMS,13,France,31.871321013004792,33.190965092402465,165.1,165.1,165.1,163.83,switch,orthodox,3.0,10.0,2.0,5.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.2,12.790000000000001,13.887,168.0,175.0,-1.3196440793976727,0.0,1.2699999999999818,-7.0,0.16666666666666663,0.3,-1.0969999999999995,-7.0,switch_vs_orthodox,0
WELTERWEIGHT,0,PRELIMS,12,France,34.54346338124572,33.94113620807666,185.42,182.88,186.69,187.96,orthodox,orthodox,2.0,6.0,2.0,5.0,1.0,0.8333333333333334,1.0,1.0,0.5,0.2,11.665000000000001,12.65333333333333,91.0,315.0,0.6023271731690656,2.539999999999992,-1.2700000000000102,-4.0,0.16666666666666663,0.3,-0.9883333333333297,-224.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,PRELIMS,10,France,29.352498288843258,30.54072553045859,190.5,195.58,198.12,195.58,orthodox,orthodox,5.0,3.0,4.0,2.0,0.8,0.6666666666666666,4.0,0.0,1.0,0.0,3.72,11.406666666666666,189.0,483.0,-1.1882272416153334,-5.0800000000000125,2.539999999999992,2.0,0.13333333333333341,1.0,-7.686666666666666,-294.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,9,France,30.937713894592743,30.47501711156742,177.8,175.26,180.34,185.42,switch,orthodox,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.5,,11.583333333333334,,168.0,0.46269678302532213,2.5400000000000205,-5.079999999999984,-3.0,-0.6666666666666666,-0.5,,,switch_vs_orthodox,0
HEAVYWEIGHT,0,PRELIMS,8,France,39.82477754962355,35.082819986310746,190.5,193.04,198.12,200.66,orthodox,orthodox,22.0,0.0,14.0,0.0,0.6363636363636364,0.0,6.0,0.0,0.42857142857142855,0.0,11.244545454545454,,168.0,,4.741957563312802,-2.539999999999992,-2.539999999999992,22.0,0.6363636363636364,0.42857142857142855,,,orthodox_vs_orthodox,0
FEATHERWEIGHT,0,MAIN_CARD,6,France,28.23271731690623,27.312799452429843,182.88,177.8,185.42,182.88,southpaw,switch,5.0,0.0,4.0,0.0,0.8,0.0,1.0,0.0,0.25,0.0,14.466,,189.0,,0.9199178644763855,5.079999999999984,2.539999999999992,5.0,0.8,0.25,,,southpaw_vs_switch,1
WELTERWEIGHT,0,MAIN_CARD,5,France,27.969883641341546,29.99041752224504,180.34,187.96,187.96,198.12,southpaw,orthodox,0.0,5.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,,10.63,,154.0,-2.0205338809034927,-7.6200000000000045,-10.159999999999997,-5.0,-0.2,-1.0,,,southpaw_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,4,France,29.809719370294317,30.365503080082135,177.8,177.8,185.42,187.96,orthodox,orthodox,4.0,5.0,3.0,2.0,0.75,0.4,1.0,0.0,0.3333333333333333,0.0,9.085,13.446000000000002,98.0,126.0,-0.5557837097878178,0.0,-2.5400000000000205,-1.0,0.35,0.3333333333333333,-4.361000000000001,-28.0,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,1,France,29.516769336071185,32.63791923340178,190.5,185.42,190.5,190.5,orthodox,southpaw,11.0,9.0,8.0,9.0,0.7272727272727273,1.0,4.0,3.0,0.5,0.3333333333333333,14.378181818181817,12.844444444444443,217.0,378.0,-3.1211498973305964,5.0800000000000125,0.0,2.0,-0.2727272727272727,0.16666666666666669,1.5337373737373738,-161.0,orthodox_vs_southpaw,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,France,31.57015742642026,37.776865160848736,190.5,190.5,198.12,193.04,switch,orthodox,10.0,20.0,6.0,9.0,0.6,0.45,3.0,9.0,0.5,1.0,9.597,8.1615,119.0,84.0,-6.206707734428477,0.0,5.0800000000000125,-10.0,0.14999999999999997,-0.5,1.4354999999999993,35.0,switch_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,2,France,29.71937029431896,29.22108145106092,180.34,180.34,185.42,190.5,southpaw,orthodox,9.0,4.0,6.0,4.0,0.6666666666666666,1.0,6.0,3.0,1.0,0.75,7.551111111111112,9.1425,119.0,182.0,0.4982888432580417,0.0,-5.0800000000000125,5.0,-0.33333333333333337,0.25,-1.591388888888888,-63.0,southpaw_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,PRELIMS,7,France,29.793292265571527,28.993839835728952,193.04,190.5,210.82,205.74,orthodox,orthodox,3.0,6.0,2.0,3.0,0.6666666666666666,0.5,1.0,2.0,0.5,0.6666666666666666,11.24,7.558333333333333,84.0,91.0,0.7994524298425745,2.539999999999992,5.079999999999984,-3.0,0.16666666666666663,-0.16666666666666663,3.6816666666666675,-7.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,5,USA,27.71526351813826,21.188227241615333,182.88,175.26,187.96,179.07,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.527036276522928,7.6200000000000045,8.890000000000015,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
FLYWEIGHT,0,MAIN_CARD,4,USA,24.930869267624914,29.776865160848732,167.64,170.18,168.91,170.18,switch,orthodox,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200000000000017,,386.0,,-4.845995893223819,-2.5400000000000205,-1.2700000000000102,1.0,0.0,0.0,,,switch_vs_orthodox,0
LIGHTWEIGHT,0,MAIN_CARD,3,USA,36.10403832991102,29.66735112936345,182.88,182.88,190.5,184.15,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.436687200547571,0.0,6.349999999999994,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,29.026694045174537,25.65639972621492,187.96,190.5,196.85,191.77,orthodox,southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.3702943189596155,-2.539999999999992,5.079999999999984,0.0,0.0,0.0,,,orthodox_vs_southpaw,0
WELTERWEIGHT,0,MAIN_CARD,1,USA,28.28473648186174,26.598220396988363,187.96,180.34,191.77,182.88,switch,switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.6865160848733751,7.6200000000000045,8.890000000000015,0.0,0.0,0.0,,,switch_vs_switch,0
MIDDLEWEIGHT,0,MAIN_CARD,1,USA,29.82067077344285,30.302532511978097,180.34,185.42,182.88,189.23,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.4818617385352475,-5.079999999999984,-6.349999999999994,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
FEATHERWEIGHT,0,MAIN_CARD,2,USA,32.32580424366872,27.263518138261464,175.26,167.64,175.26,179.07,switch,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0622861054072565,7.6200000000000045,-3.8100000000000023,0.0,0.0,0.0,,,switch_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,USA,24.643394934976044,28.583162217659137,187.96,187.96,198.12,196.85,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-3.9397672826830927,0.0,1.2700000000000102,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,4,USA,26.026009582477755,28.227241615331966,175.26,175.26,182.88,177.8,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-2.201232032854211,0.0,5.079999999999984,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,5,USA,26.584531143052704,32.498288843258045,172.72,187.96,187.96,205.74,southpaw,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-5.913757700205341,-15.240000000000009,-17.78,0.0,0.0,0.0,,,southpaw_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,PRELIMS,12,China,31.0362765229295,28.33675564681725,193.04,187.96,200.66,187.96,orthodox,southpaw,1.0,2.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,15.0,7.5,140.0,161.0,2.6995208761122527,5.079999999999984,12.699999999999989,-1.0,-0.5,-1.0,7.5,-21.0,orthodox_vs_southpaw,1
BANTAMWEIGHT,0,PRELIMS,11,China,27.362080766598222,29.700205338809035,172.72,167.64,177.8,165.1,orthodox,orthodox,5.0,4.0,3.0,4.0,0.6,1.0,1.0,0.0,0.3333333333333333,0.0,14.294,12.5,273.0,161.0,-2.3381245722108126,5.0800000000000125,12.700000000000017,1.0,-0.4,0.3333333333333333,1.7940000000000005,112.0,orthodox_vs_orthodox,0
FEATHERWEIGHT,0,PRELIMS,10,China,28.621492128678987,36.577686516084874,170.18,185.42,180.34,185.42,orthodox,southpaw,7.0,3.0,5.0,1.0,0.7142857142857143,0.3333333333333333,3.0,1.0,0.6,1.0,9.678571428571429,2.973333333333334,350.0,434.0,-7.956194387405887,-15.23999999999998,-5.079999999999984,4.0,0.380952380952381,-0.4,6.705238095238094,-84.0,orthodox_vs_southpaw,1
MIDDLEWEIGHT,0,PRELIMS,9,China,31.87953456536619,32.48459958932238,185.42,190.5,185.42,193.04,orthodox,southpaw,13.0,8.0,9.0,3.0,0.6923076923076923,0.375,5.0,1.0,0.5555555555555556,0.3333333333333333,11.151538461538461,9.70875,119.0,993.0,-0.6050650239561897,-5.0800000000000125,-7.6200000000000045,5.0,0.3173076923076923,0.22222222222222227,1.442788461538461,-874.0,orthodox_vs_southpaw,0
WELTERWEIGHT,0,MAIN_CARD,5,China,24.61054072553046,35.383983572895275,187.96,180.34,190.5,177.8,southpaw,switch,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.370000000000001,3.8249999999999997,819.0,392.0,-10.773442847364816,7.6200000000000045,12.699999999999989,-1.0,1.0,1.0,4.545000000000002,427.0,southpaw_vs_switch,1
LIGHTWEIGHT,0,PRELIMS,8,China,25.462012320328544,33.67008898015058,175.26,177.8,180.34,180.34,orthodox,orthodox,8.0,12.0,5.0,5.0,0.625,0.4166666666666667,3.0,1.0,0.6,0.2,11.9825,13.041666666666666,196.0,147.0,-8.208076659822037,-2.5400000000000205,0.0,-4.0,0.20833333333333331,0.39999999999999997,-1.0591666666666661,49.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,6,China,25.727583846680357,25.1088295687885,182.88,175.26,181.61,177.8,orthodox,orthodox,6.0,2.0,3.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,11.475,15.0,273.0,119.0,0.6187542778918562,7.6200000000000045,3.8100000000000023,4.0,0.5,0.3333333333333333,-3.5250000000000004,154.0,orthodox_vs_orthodox,0
FLYWEIGHT,0,PRELIMS,7,China,34.61738535249829,26.206707734428473,175.26,167.64,177.8,170.18,switch,orthodox,11.0,3.0,6.0,3.0,0.5454545454545454,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,13.625454545454545,10.806666666666667,175.0,154.0,8.410677618069816,7.6200000000000045,7.6200000000000045,8.0,-0.4545454545454546,0.0,2.8187878787878784,21.0,switch_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,China,33.399041752224505,27.019849418206707,198.12,187.96,208.28,191.77,orthodox,orthodox,15.0,4.0,8.0,4.0,0.5333333333333333,1.0,6.0,4.0,0.75,1.0,6.722666666666667,3.0249999999999995,427.0,119.0,6.379192334017798,10.159999999999997,16.50999999999999,11.0,-0.4666666666666667,-0.25,3.6976666666666675,308.0,orthodox_vs_orthodox,1
CATCH_WEIGHT,0,MAIN_CARD,2,China,34.502395619438744,36.062970568104035,172.72,170.18,175.26,180.34,switch,orthodox,13.0,21.0,8.0,16.0,0.6153846153846154,0.7619047619047619,7.0,7.0,0.875,0.4375,12.94923076923077,13.364761904761902,343.0,259.0,-1.5605749486652911,2.539999999999992,-5.0800000000000125,-8.0,-0.14652014652014644,0.4375,-0.41553113553113263,84.0,switch_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,3,China,33.27857631759069,33.889117043121146,190.5,193.04,213.36,198.12,southpaw,orthodox,10.0,9.0,7.0,8.0,0.7,0.8888888888888888,6.0,3.0,0.8571428571428571,0.375,4.7780000000000005,11.83222222222222,203.0,77.0,-0.6105407255304556,-2.539999999999992,15.240000000000009,1.0,-0.18888888888888888,0.4821428571428571,-7.05422222222222,126.0,southpaw_vs_orthodox,1
FLYWEIGHT,0,MAIN_CARD,4,China,29.590691307323752,27.71252566735113,172.72,165.1,182.88,172.72,southpaw,orthodox,8.0,4.0,4.0,2.0,0.5,0.5,1.0,0.0,0.25,0.0,10.16,12.895,133.0,147.0,1.8781656399726216,7.6200000000000045,10.159999999999997,4.0,0.0,0.25,-2.7349999999999994,-14.0,southpaw_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,1,USA,25.27857631759069,28.93634496919918,170.18,172.72,172.72,177.8,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-3.657768651608489,-2.539999999999992,-5.0800000000000125,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,MAIN_CARD,2,USA,28.53388090349076,30.581793292265573,187.96,190.5,187.96,198.12,orthodox,orthodox,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.999999999999998,,365.0,-2.0479123887748116,-2.539999999999992,-10.159999999999997,-1.0,0.0,0.0,,,orthodox_vs_orthodox,0
BANTAMWEIGHT,0,MAIN_CARD,3,USA,27.68788501026694,25.478439425051334,177.8,172.72,180.34,177.8,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.2094455852156045,5.0800000000000125,2.539999999999992,0.0,0.0,0.0,,,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,4,USA,27.76728268309377,28.49828884325804,185.42,185.42,185.42,187.96,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.7310061601642701,0.0,-2.5400000000000205,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,5,USA,25.968514715947983,26.590006844626966,175.26,175.26,180.34,185.42,orthodox,southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.6214921286789838,0.0,-5.079999999999984,0.0,0.0,0.0,,,orthodox_vs_southpaw,0
FLYWEIGHT,1,EARLY_PRELIMS,12,USA,30.817248459958932,30.98425735797399,167.64,167.64,172.72,175.26,orthodox,switch,1.0,4.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,4.77,10.875,25.0,14.0,-0.1670088980150588,0.0,-2.539999999999992,-3.0,0.5,0.5,-6.105,11.0,orthodox_vs_switch,0
W_FLYWEIGHT,0,EARLY_PRELIMS,11,USA,31.704312114989733,33.27310061601643,165.1,167.64,170.18,167.64,orthodox,orthodox,6.0,4.0,5.0,3.0,0.8333333333333334,0.75,4.0,2.0,0.8,0.6666666666666666,8.063333333333334,9.7,273.0,133.0,-1.5687885010266953,-2.539999999999992,2.5400000000000205,2.0,0.08333333333333337,0.13333333333333341,-1.636666666666665,140.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,EARLY_PRELIMS,10,USA,39.56741957563313,37.437371663244356,180.34,175.26,190.5,177.8,orthodox,orthodox,30.0,12.0,18.0,9.0,0.6,0.75,9.0,2.0,0.5,0.2222222222222222,12.192333333333332,11.335833333333333,455.0,244.0,2.1300479123887754,5.0800000000000125,12.699999999999989,18.0,-0.15000000000000002,0.2777777777777778,0.8564999999999987,211.0,orthodox_vs_orthodox,0
LIGHTWEIGHT,0,PRELIMS,9,USA,25.924709103353866,32.87337440109514,185.42,175.26,187.96,182.88,southpaw,orthodox,12.0,15.0,9.0,8.0,0.75,0.5333333333333333,6.0,3.0,0.6666666666666666,0.375,10.148333333333333,10.521333333333333,126.0,154.0,-6.948665297741275,10.159999999999997,5.0800000000000125,-3.0,0.21666666666666667,0.29166666666666663,-0.37299999999999933,-28.0,southpaw_vs_orthodox,0
W_STRAWWEIGHT,0,PRELIMS,8,USA,33.89185489390828,31.942505133470227,154.94,157.48,157.48,154.94,orthodox,orthodox,29.0,13.0,17.0,8.0,0.5862068965517241,0.6153846153846154,9.0,2.0,0.5294117647058824,0.25,9.355862068965518,13.681538461538462,98.0,140.0,1.9493497604380536,-2.539999999999992,2.539999999999992,16.0,-0.02917771883289133,0.27941176470588236,-4.3256763925729445,-42.0,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,7,USA,37.661875427789184,30.480492813141684,185.42,182.88,195.58,187.96,southpaw,southpaw,23.0,16.0,12.0,8.0,0.5217391304347826,0.5,12.0,7.0,1.0,0.875,8.783913043478261,6.235625,133.0,126.0,7.1813826146475,2.539999999999992,7.6200000000000045,7.0,0.021739130434782594,0.125,2.5482880434782613,7.0,southpaw_vs_southpaw,0
FLYWEIGHT,0,MAIN_CARD,5,USA,38.64476386036961,31.79192334017796,170.18,172.72,167.64,175.26,southpaw,orthodox,21.0,1.0,10.0,0.0,0.47619047619047616,0.0,2.0,0.0,0.2,0.0,12.387619047619049,7.08,615.0,252.0,6.8528405201916485,-2.539999999999992,-7.6200000000000045,20.0,0.47619047619047616,0.2,5.307619047619049,363.0,southpaw_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,4,USA,41.41820670773443,38.36002737850787,180.34,190.5,196.85,200.66,switch,switch,19.0,3.0,11.0,2.0,0.5789473684210527,0.6666666666666666,7.0,0.0,0.6363636363636364,0.0,13.842631578947367,15.0,182.0,196.0,3.0581793292265544,-10.159999999999997,-3.8100000000000023,16.0,-0.08771929824561397,0.6363636363636364,-1.1573684210526327,-14.0,switch_vs_switch,0
WELTERWEIGHT,0,MAIN_CARD,3,USA,34.9678302532512,31.99726214921287,180.34,185.42,190.5,198.12,southpaw,switch,13.0,6.0,9.0,5.0,0.6923076923076923,0.8333333333333334,7.0,5.0,0.7777777777777778,1.0,10.235384615384616,9.82,294.0,112.0,2.970568104038332,-5.079999999999984,-7.6200000000000045,7.0,-0.14102564102564108,-0.2222222222222222,0.4153846153846157,182.0,southpaw_vs_switch,0
FEATHERWEIGHT,0,MAIN_CARD,2,USA,34.06981519507187,28.895277207392198,175.26,172.72,185.42,177.8,orthodox,orthodox,9.0,0.0,8.0,0.0,0.8888888888888888,0.0,2.0,0.0,0.25,0.0,14.947777777777778,,133.0,,5.17453798767967,2.539999999999992,7.619999999999976,9.0,0.8888888888888888,0.25,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,1,MAIN_CARD,1,USA,31.586584531143053,31.293634496919918,185.42,187.96,193.04,190.5,switch,orthodox,9.0,8.0,9.0,8.0,1.0,1.0,6.0,6.0,0.6666666666666666,0.75,13.75111111111111,6.08625,189.0,294.0,0.2929500342231357,-2.5400000000000205,2.539999999999992,1.0,0.0,-0.08333333333333337,7.66486111111111,-105.0,switch_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,6,USA,24.602327173169062,27.923340177960302,187.96,187.96,200.66,187.96,orthodox,orthodox,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0700000000000003,,4.0,,-3.32101300479124,0.0,12.699999999999989,1.0,1.0,1.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,3,USA,24.591375770020534,29.089664613278575,187.96,182.88,200.66,187.96,orthodox,orthodox,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.77,,678.0,-4.498288843258042,5.0800000000000125,12.699999999999989,-1.0,0.0,0.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,5,USA,31.9315537303217,28.95003422313484,182.88,185.42,190.5,184.15,orthodox,orthodox,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.719999999999999,,671.0,2.98151950718686,-2.539999999999992,6.349999999999994,-1.0,0.0,0.0,,,orthodox_vs_orthodox,0
FEATHERWEIGHT,0,MAIN_CARD,4,USA,21.982203969883642,30.146475017111566,177.8,175.26,177.8,180.34,switch,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-8.164271047227924,2.5400000000000205,-2.539999999999992,0.0,0.0,0.0,,,switch_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,2,USA,25.188227241615333,30.480492813141684,187.96,177.8,195.58,180.34,orthodox,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-5.29226557152635,10.159999999999997,15.240000000000009,0.0,0.0,0.0,,,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,1,USA,28.744695414099933,29.089664613278575,195.58,187.96,198.12,193.04,southpaw,orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3449691991786423,7.6200000000000045,5.0800000000000125,0.0,0.0,0.0,,,southpaw_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,PRELIMS,12,USA,31.23340177960301,35.252566735112936,182.88,182.88,182.88,195.58,orthodox,southpaw,13.0,1.0,5.0,0.0,0.38461538461538464,0.0,5.0,0.0,1.0,0.0,6.176923076923076,5.550000000000001,56.0,168.0,-4.019164955509925,0.0,-12.700000000000017,12.0,0.38461538461538464,1.0,0.6269230769230756,-112.0,orthodox_vs_southpaw,0
W_FLYWEIGHT,0,PRELIMS,11,USA,31.98904859685147,32.336755646817245,167.64,170.18,167.64,167.64,southpaw,orthodox,4.0,9.0,2.0,2.0,0.5,0.2222222222222222,1.0,2.0,0.5,1.0,13.454999999999998,10.673333333333334,259.0,553.0,-0.3477070499657735,-2.5400000000000205,0.0,-5.0,0.2777777777777778,-0.5,2.7816666666666645,-294.0,southpaw_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,10,USA,32.290212183436005,29.34428473648186,185.42,190.5,180.34,190.5,southpaw,orthodox,8.0,4.0,5.0,1.0,0.625,0.25,5.0,1.0,1.0,1.0,5.055000000000001,6.545,210.0,553.0,2.945927446954144,-5.0800000000000125,-10.159999999999997,4.0,0.375,0.0,-1.4899999999999993,-343.0,southpaw_vs_orthodox,1
W_BANTAMWEIGHT,0,PRELIMS,9,USA,29.861738535249827,36.9719370294319,172.72,170.18,177.8,165.1,orthodox,orthodox,10.0,11.0,6.0,5.0,0.6,0.45454545454545453,2.0,4.0,0.3333333333333333,0.8,13.706999999999999,9.118181818181817,105.0,147.0,-7.110198494182072,2.539999999999992,12.700000000000017,-1.0,0.14545454545454545,-0.46666666666666673,4.588818181818182,-42.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,8,USA,22.926762491444215,28.23545516769336,175.26,170.18,180.34,175.26,orthodox,orthodox,2.0,4.0,2.0,2.0,1.0,0.5,0.0,1.0,0.0,0.5,15.0,6.6850000000000005,175.0,364.0,-5.308692676249144,5.079999999999984,5.0800000000000125,-2.0,0.5,-0.5,8.315,-189.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,MAIN_CARD,6,USA,38.3025325119781,30.04517453798768,185.42,187.96,190.5,200.66,southpaw,switch,18.0,6.0,9.0,4.0,0.5,0.6666666666666666,5.0,3.0,0.5555555555555556,0.75,12.185555555555556,10.536666666666667,245.0,140.0,8.25735797399042,-2.5400000000000205,-10.159999999999997,12.0,-0.16666666666666663,-0.19444444444444442,1.648888888888889,105.0,southpaw_vs_switch,0
BANTAMWEIGHT,0,MAIN_CARD,5,USA,31.362080766598222,25.916495550992472,170.18,167.64,172.72,172.72,orthodox,orthodox,11.0,4.0,7.0,3.0,0.6363636363636364,0.75,2.0,1.0,0.2857142857142857,0.3333333333333333,13.402727272727274,13.745000000000001,237.0,168.0,5.44558521560575,2.5400000000000205,0.0,7.0,-0.11363636363636365,-0.047619047619047616,-0.34227272727272684,69.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,PRELIMS,7,USA,26.067077344284737,35.403148528405204,193.04,190.5,198.12,193.04,orthodox,southpaw,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5250000000000004,168.0,168.0,-9.336071184120467,2.539999999999992,5.0800000000000125,-1.0,0.0,0.0,13.475,0.0,orthodox_vs_southpaw,1
MIDDLEWEIGHT,0,MAIN_CARD,1,USA,37.06776180698152,31.808350444900753,187.96,182.88,193.04,190.5,orthodox,orthodox,12.0,11.0,9.0,8.0,0.75,0.7272727272727273,5.0,6.0,0.5555555555555556,0.75,12.393333333333333,9.783636363636363,147.0,168.0,5.259411362080769,5.0800000000000125,2.539999999999992,1.0,0.022727272727272707,-0.19444444444444442,2.6096969696969694,-21.0,orthodox_vs_orthodox,0
